f	type
433	a
144	u
130	r
129	i
129	ɨ
112	e
111	n
93	m
77	l
68	k
67	j
66	g
65	w
62	b
61	o
60	d
49	χ
47	k'
40	s
39	č
38	lʲ
36	t'
35	t
33	z
30	q'
30	ʁ
28	ɢ
28	š
28	ǯ
25	x
24	χˤ
23	č'
17	p
15	c
14	q'ˤ
14	aˤ
12	c'
11	nʲ
10	h
9	qˤ
9	aː
8	tʲ
7	kʲ
7	ɣ
6	sʲ
6	dʲ
5	q'ʷ
5	t'ʲ
5	oˤ
5	ʔ
5	ɢˤ
4	xʲ
4	ʁˤ
4	šː
4	k'ʷ
4	kː
3	q
3	ɨˤ
3	tː
3	k'ʲ
3	ž
3	eː
3	sː
2	kʷ
2	qː
2	χʷ
2	oː
2	uˤ
2	q'ʷˤ
2	f
2	xː
1	p'
1	iː
1	qːˤ
1	kːʷ
1	qʷ
1	tʷ
1	čː
1	zʲ
1	xʷ
1	xːʷ
1	χː
1	χːˤ
1	gʲ
1	ɨː
1	
