f	type
304	a
256	u
205	r
138	i
131	l
93	n
89	m
78	e
56	χ
46	w
45	k'
45	j
35	g
34	k
34	z
33	š
29	t'
28	ʕ
28	q'
28	b
28	d
26	kː
25	t
25	č
24	č'
22	s
21	c'
20	ʜ
19	qː
18	ǯ
17	ʡ
17	sː
15	Ř
12	q'ˤ
12	tː
12	aˤ
11	x̌
10	f
10	c
9	p
9	h
7	qˤ
7	k'ʷ
6	šː
6	gʷ
5	χʷ
5	ʁ
5	ü
5	c̊
4	pː
4	qːˤ
4	q'ʷ
3	ʔ
3	čː
3	cː
3	e̥
3	s̊ː
3	x
3	kːʷ
3	q
3	fː
3	kʷ
2	p'
2	t'ʷ
2	xː
2	dʷ
2	χˤ
2	ʒ̊
2	ḁ
1	qːʷ
1	i̥
1	u̥
1	ž
1	cʷ
1	tʷ
1	qːʷˤ
1	qʷˤ
1	qʷ
1	xʲ
1	tːʷ
1	sʷ
1	c'ʷ
1	ʁʷ
1	ʕʷ
1	s̊
1	sːʷ
1	
