f	type
300	a
236	u
178	r
176	i
116	l
89	n
86	m
61	b
57	e
53	d
48	χ
42	j
36	k'
36	g
35	s
32	t'
32	k
31	z
31	š
30	q'
30	qː
29	t
25	ǯ
24	č
23	kː
23	č'
22	w
22	ü
22	tː
21	c'
17	x
15	ʔ
15	ʁ
14	f
13	χˤ
13	c
12	p
12	h
10	ʁˤ
10	q
8	ʜ
7	k'ʲ
7	q'ˤ
6	pː
6	q'ʷ
5	qˤ
5	χʷ
4	čː
4	xʲ
4	k'ʷ
4	ʁʷ
4	kːʷ
3	p'
3	qʷ
3	ʡ
3	qːʷ
3	gʷ
2	gʲ
2	aˤ
2	qːˤ
2	k'ʲʷ
2	xʲʷ
2	ʕ
2	kʷ
1	cː
1	eˤ
1	ž
1	qːʷˤ
1	qʷˤ
1	χʷˤ
1	kʲʷ
1	
