f	type
254	a
138	i
126	l
122	u
122	n
101	o
97	m
92	r
92	ä
68	e
66	j
64	k̃
55	q̃
50	b
48	d
46	ʁ
42	t̃
41	š
41	χ
39	ü
36	k
35	č
34	z
32	t
31	p
31	g
24	s
23	ɨ
19	c̃
17	č̃
17	v
16	p̃
14	q
13	ʁˤ
13	aˤ
12	žˤ
12	ǯ
12	ö
10	χˤ
9	ž
8	šˤ
7	q̃ˤ
7	eˤ
7	c
6	č̃ˤ
5	čˤ
5	f
4	h
3	čːˤ
3	qˤ
3	iˤ
2	öː
1	čː
1	äː
1	ã
1	aː
1	uː
1	kː
1	ʒ
1	äˤ
1	oː
1	gʲ
1	k'
1	ʔ
1	
