f	type
310	a
162	i
150	u
141	n
134	r
132	ɨ
126	l
113	ä
101	m
76	k'
66	z
63	k
53	d
52	o
51	š
51	b
49	g
45	ʁ
43	χ
40	q'
39	č
39	s
38	t
33	e
33	q̃
31	p
28	j
26	c'
26	č'
21	t'
21	q
20	c
19	ǯ
19	v
14	k̃
12	h
11	ž
11	aː
10	č̃
10	x
9	t̃
8	ü
8	ʜ
8	w
6	c̃
5	f
5	p̃
3	oː
3	p'
3	ʕ
3	uː
2	ɣ
2	kʲ
1	k'ɏ
1	ɢ
1	iː
1	eː
1	üː
1	tː
1	
