f	type
258	i
240	a
158	o
152	r
150	u
135	n
83	e
69	m
66	l
50	b
42	h
39	c'
37	k'
35	s
35	χ
30	k
30	š
28	ɬ
27	d
27	č'
27	g
25	j
23	ʟ'
23	ʁ
23	č
20	ʟ
20	q'
18	ž
17	t'
14	ʔ
14	q
14	p
13	w
12	t
11	z
8	šː
8	kʷ
7	ĩ
6	k'ː
6	c'ː
5	ũ
5	χʷ
5	c
5	kː
4	ɡʷ
4	cː
4	ħ
3	ʁʷ
3	č'ː
2	q'ʷ
2	ẽ
2	ǯ
1	ʔʷ
1	χː
1	ʕ
1	sː
1	qʷ
1	k'ʷ
1	čː
1	
