f	type
373	a
337	u
279	i
197	r
160	l
119	m
109	n
63	j
60	χ
60	e
58	d
55	w
54	g
46	s
41	k'
39	š
39	k
38	q'
36	č
32	ɢ
32	ǯ
31	ü
30	b
29	c'
26	t'
24	ʒ
24	č'
24	t
22	h
17	χˤ
17	s̊
17	f
17	z
16	aˤ
14	q'ˤ
14	ʁ
14	ʔ
13	p
13	kː
12	ɢˤ
11	tː
10	qˤ
10	c
9	ɣ
9	x
9	ž
9	q
8	cː
7	qː
7	c̊
5	c̊'
5	z̊
5	čː
5	ʒ̊
4	ʁˤ
4	qːˤ
4	p'
4	c̊ː
2	uˤ
2	aː
1	ʁʷ
1	s̊ː
1	eː
1	pː
1	
