f	type
373	a
307	i
214	u
182	r
145	n
103	e
77	l
74	b
69	h
69	o
61	m
45	ʕ
39	k
37	d
36	ʟ'
35	q'
33	t'
32	ʁ
29	s
28	c'ː
27	č
23	č'
23	q
23	ɬ
21	g
21	ž
21	ħ
19	χ
19	c'
18	k'
18	šː
18	j
16	x
15	t
15	p
12	k'ʲ
12	z
11	χː
11	w
10	c
9	xʲ
8	sː
8	k'ʷ
8	ʔ
8	k'ː
7	č'ː
6	ʟ
5	cː
5	ũ
5	kʲ
5	čː
4	xʷ
3	gʲ
3	š
3	čʷ
3	kː
2	gʷ
2	ĩ
1	zʲ
1	k'ːʷ
1	q'ʷ
1	šːʲ
1	c'ʲ
1	χʷ
1	ʁʷ
1	čːʷ
1	kʷ
1	ã
1	
