f	type
263	a
214	u
184	o
142	e
122	i
90	l
84	r
82	n
82	b
79	m
57	k
55	h
48	k'
45	s
45	d
43	ɨ
41	χ
39	ʁ
39	t'
33	q'
33	c
32	ʟ'
30	č'
29	q
27	č
26	z
26	ẽ
26	j
26	c'
25	š
23	ʟ
22	ž
21	t
21	ã
18	ɬ
17	g
15	õ
9	q'ˤ
9	aˤ
6	χˤ
6	qˤ
6	p
6	w
6	ʜ
5	k'ʷ
5	ũ
5	ʁˤ
4	ĩ
4	q'ʷ
4	ḁ
3	kʷ
2	ʕ
2	ʁʷˤ
2	čʷ
2	ãː
2	žʷ
1	ãˤ
1	ʁʷ
1	u̥
1	č'ʷ
1	uː
1	q'ʷˤ
1	oː
1	oˤ
1	aː
1	uˤ
1	qʷˤ
1	gʷ
1	
