f	type
353	a
227	u
172	r
136	l
132	i
93	n
92	e
82	m
52	χ
51	w
44	d
43	q'
43	j
39	s
39	b
37	g
34	z
33	š
32	t'
32	qː
31	k'
30	ʡ
29	k
29	t
28	č'
28	ǯ
28	č
22	kː
21	ʜ
20	tː
19	c'
18	ü
18	f
17	ʁ
15	x̌
14	x
13	q
11	c
11	p
9	χʷ
9	Ř
9	k'ʲ
9	aˤ
7	p'
7	gʷ
7	ä
5	ʔ
5	kʷ
5	qːʷ
5	k'ʷ
4	pː
4	xʲ
4	kːʷ
4	h
3	qʲ
3	čː
3	ʁʷ
3	q'ʷ
2	iˤ
2	šʷ
2	gʲ
2	č̃
2	kːʲ
2	qʷ
2	qːʲ
1	t'ʷ
1	cː
1	ʕ
1	kʲ
1	č'ʷ
1	uˤ
1	ḁ
1	c'ʷ
1	
