f	type
349	a
289	u
177	r
138	l
133	i
98	n
89	m
76	b
73	e
51	χ
50	d
40	j
40	g
39	š
38	s
36	k'
36	t'
34	q'
30	k
29	t
29	č'
28	z
26	č
24	ž
23	qː
22	f
21	c'
21	tː
20	ʜ
19	kː
19	w
19	ʕ
17	q'ˤ
16	x̌
16	x
14	ʁ
13	qˤ
11	p
11	Ř
11	c
10	k'ʲ
9	aˤ
7	ʔ
7	χˤ
6	χʷ
6	xʲ
6	q'ʷ
6	k'ʷ
5	čː
5	ʁʷ
5	ü
4	kːʷ
4	q
4	h
4	qːˤ
3	ḁ
3	qːʷ
3	gʷ
3	q'ʷˤ
3	ʁˤ
3	kʷ
2	iˤ
2	i̥
2	gʲ
2	p'
2	č̃
2	kːʲ
1	eˤ
1	cː
1	zʷ
1	čːʷ
1	pː
1	qːʷˤ
1	ǯ
1	uˤ
1	qʷˤ
1	šʷ
1	qʷ
1	u̥
1	č'ʷ
1	tːʷ
1	sʷ
1	c'ʷ
1	e̥
1	
