f	type
1	ʁʷ-a
1	χ-i
1	t'-a-r
1	č'-o
1	i-n
1	cː-i
1	q'-a-t'
1	k'ː-ũ-j
1	čːʷ-a
1	m-ũ
1	l-a-r
1	b-i-r
1	z-o
1	c'-e-r
1	č'ː-u
1	kʷ-a
1	kʲ-a-r
1	b-a-l
1	d-ã
1	t'-a-b
1	k'ː-u-b
1	
