f	type
1	k'-i-l
1	s-a-m
1	n-u-k
1	l-ä-m
1	s-ɨ-l-g
1	t'-aː-r
1	g-ɨ-r
1	χ-ä
1	m-i-r
1	s-ä
1	m-o-ʁ
1	p-š-ä
1	j-o
1	f-a-r
1	s-ɨ-g
1	k'-e-n
1	š-o-r
1	e-n-g
1	z-e-ʁ
1	χ-ɨ-n
1	k'-a-l
1	n-ü-c'
1	p̃-e-j
1	p-ɨ-n
1	χ-o
1	p'-a
1	p'-a-χ
1	b-i-š
1	z-ä-r
1	č-u-t
1	ʁ-ä
1	č-i-l
1	z-i-g
1	t'-a-s
1	l-ä-k
1	q̃-u-p̃
1	t-iː-r
1	χ-e-l
1	m-ɨ-z
1	č-ä-k
1	q̃-u-n-ǯ
1	g-a-z
1	q'-uː
1	i-n-g
1	g-u-m
1	b-e-r
1	q'-eː-r
1	k-ä-r
1	č-i-n
1	j-ä-z
1	š-a-r
1	b-a-l
1	u-n-q
1	k'-u-l
1	g-u-r-z
1	m-a-s
1	l-ɨ-χ
1	u-χ
1	l-u-ʁ
1	p̃-l-a
1	χ-e-z
1	v-o-n
1	ɨ-s
1	g-e-r
1	m-u-k'
1	r-a-d
1	s-ɨ-r
1	n-i-š
1	k'-ɨ-r
1	q-a-l
1	c̃-a
1	ǯ-ä-ʁ
1	z-u-k
1	p-a-n
1	r-u-k
1	ǯ-i-r
1	č-a-χ
1	m-a-ʁ
1	q̃-uː
1	q̃-a-r-t
1	f-a
1	r-a-š
1	k-e-f
1	č-ä-n
1	g-ä-l
1	v-a-z
1	o-χ
1	š-ü-š
1	χ-ä-n
1	č-ä-l
1	q̃-i-n
1	t'-a-b
1	t-o-r
1	q'-ä-k
1	ʜ-a
1	č-a-r-χ
1	h-ä-r
1	q'-e-n
1	č'-o-n
1	z-o-n
1	z-ɨ-l
1	n-u-k'
1	m-i-s
1	q'-o
1	š-ɨ-n
1	l-e
1	d-u-n
1	k'-ɨ-d
1	s-ɨ-m
1	l-a-z
1	k-u-r
1	ʜ-ä-j
1	q'-ä-č
1	z-a-n
1	q̃-a-ž
1	q'-w-a
1	č-ɨ
1	k̃-ä
1	r-ɨ-b
1	n-a-r
1	t-a-k
1	s-o-r
1	s-u-r
1	s-u-n
1	d-o-ʁ
1	t-a-χ-t
1	m-ɨ-l
1	č'-e-g
1	h-a-n-d
1	q'-o-n-c'
1	s-w-a
1	c'-w-a
1	a-n-t
1	d-v-a-r
1	d-ɨ
1	k-u-n-ǯ
1	ʜ-ä-č
1	t̃-o-h
1	š-üː
1	t-a-χ
1	g-i-s
1	q̃-u-v
1	tː-u
1	n-o-r
1	u-n
1	k-w-i
1	č-a-r
1	k'-i-n
1	z-o-χ
1	t-ä
1	r-o-c'
1	c̃-a-l
1	g-u-n-z
1	j-a-r-t
1	m-d-a
1	n-e
1	n-e-j
1	z-e
1	z-e-j
1	b-a-t
1	h-a-r
1	č-χ-u-r
1	č-u
1	a-r-χ
1	v-u-r
1	j-a-h
1	b-a-t̃
1	t̃-a-ʁ
1	m-ɨ-c
1	c̃-w-a
1	ɨ-n-q'
1	v-a-c'
1	p-χ-u-n-c'
1	t̃-w-a
1	q̃-u-m
1	č-ɨ-n
1	t-o-z
1	č'-ɨ-n
1	c'-ɨ-n
1	t'-ɨ-n-g
1	š-e-h
1	k̃-ɨ
1	c'-a
1	r-a-χ
1	m-i-k'
1	u-n-k'
1	m-ɨ-r-s
1	q̃-u-d
1	x-i
1	z-ä-k'
1	č-š-ä
1	ü-s
1	č̃-o-z
1	m-i-χ
1	v-a-ž
1	n-a-ž
1	s-a-n
1	ä-s
1	c'-uː
1	ǯ-u
1	ʁ-a-b
1	k-o-b
1	m-ä-ʕ
1	š-u
1	s-a-s
1	č̃-i-r
1	e-ʁ
1	m-a-c
1	k'-i-č
1	z-aː-d
1	g-ä
1	c-i
1	
