f	type
1	p'-i
1	ʟ-u-ʁ
1	ʜ-ä-j
1	z-u-k'
1	e-n
1	z-e-l
1	b-e-ž
1	č-ä-χ
1	ö-r
1	k-e-t'
1	d-ä-n
1	b-i-q
1	õ-q
1	g-ö-ʜ
1	g-ü-ʜ
1	b-ä-č
1	š-e-d
1	o
1	n-o-χ
1	g-a-n
1	h-o-r
1	ɬ-a-d
1	b-o-q
1	p-a-χ
1	ʁ-i-z
1	χ-o-t'
1	k'-a-n-t'
1	õ-z
1	š-e-r
1	p-ö-p
1	p-i-l
1	k-a-n
1	d-o-ʟ
1	ʟ-i-l
1	χ-i-š
1	c-aː
1	k-a-k
1	k-e-č'
1	ä
1	k'-ä-n
1	h-o-k'
1	s-a-s
1	h-ã
1	b-e-r
1	t-e-n
1	š-o
1	ä̃-ʜ
1	ʕ-ä-l
1	g-i
1	ʟ'-ä-š
1	n-ä-b
1	j-a-b
1	
