f	type
1	t-u-m
1	k'-e-t'
1	tː-u-z
1	s-u-m
1	n-e-qʷ
1	e-k'ʲ
1	e
1	s-ü
1	l-e-n
1	d-u-k'
1	ž-a-r-χ
1	m-u-χ
1	q'-u̥-r
1	kː-a
1	n-e-kː
1	m-a-ʜ
1	č'ʷ-a-ʜ
1	tː-a-ʕ
1	čː-aˤ-m
1	k'-u-m
1	χʷ-a
1	g-a-š
1	n-i-s
1	j-a-kː
1	j-a-χ
1	r-i-q'
1	k'-a-r
1	k'-a-l
1	k'-e-r
1	ʁˤ-a-l
1	q'ˤ-a-l
1	z-a
1	i-tːʷ
1	ʜ-a-m
1	š-a-w
1	l-i-t
1	m-a-k
1	l-u-q
1	m-a-j
1	z-a-r
1	kʷ-a
1	n-i-š
1	l-i-b
1	x-u
1	x-a-l
1	č-a-k
1	k'-e-k'ʲ
1	q'-a-q'
1	m-a-ʁ
1	k'-e
1	ž-u-b
1	b-e-r
1	l-u-n-g
1	p-i
1	č'-i
1	n-e-k'ʷ
1	kː-a-l
1	d-ü-r
1	j-ḁ-k'ʷ
1	ʁ-a-d
1	d-a-qː
1	b-a-s
1	m-a-r
1	h-a-z
1	r-e-s
1	r-u-b
1	č'-u
1	tː-e-s
1	t'-i-l
1	ʕ-u-b
1	q'-u-m
1	tː-u-n
1	k-a-b
1	r-a-Ř
1	b-u-č'
1	kː-u-kː
1	q'ˤ-a-c'
1	ž-i-m
1	ž-i-r
1	m-e-sʷ
1	q'-u-š
1	l-a-w
1	a-š
1	z-a-n
1	k-a-n-t'
1	d-a-kː
1	t-a-r
1	k-i-š
1	t-u-r
1	š-u-š
1	qː-a-j
1	qː-a-qː
1	χ-a-b
1	qː-a-m
1	z-e-n-g
1	z-i-l
1	a-r-s
1	r-u-q'
1	i-f
1	qː-u-r
1	ʁ-u
1	ʜ-u-m
1	k-u-b
1	r-e
1	t'-a-m-s
1	χˤ-a-l
1	d-i-l
1	q'ʷ-a-n
1	ž-a-k
1	g-u-l
1	g-u-g
1	j-a-g
1	gʷ-a-r
1	z-a-χ
1	m-a-g
1	ž-i-n
1	s-a-ʕ
1	k'ʷ-a-tː
1	b-a-k'
1	l-a-t
1	n-a-qː
1	s-i-r
1	f-e-l
1	b-i-t
1	d-e-k'
1	k'-e-č'
1	w-a-l
1	r-a-l
1	č-a-n
1	q'ˤ-a-b
1	t'-a-b
1	x-e-b
1	ž-i-l
1	c-a-l
1	m-u-r-tː
1	m-u-r
1	d-u-n
1	kː-u-r
1	ʁ-u-l
1	ʁʷ-a-d
1	x-a-r
1	r-a-kː
1	l-e-gʷ
1	l-e-r
1	r-a-x̌
1	x̌-u-n
1	a-χʷ
1	s-a-l
1	z-a-l
1	m-u-x̌
1	kːʷ-a-r
1	r-a-tː
1	x-e-l
1	m-a-r-kʷ
1	r-a-qː-l
1	m-u-Ř
1	r-a-b
1	q-a-r
1	l-a-ʜ-t
1	χʷ-a-n
1	h-a-r
1	qˤ-a-r-qˤ
1	q'ʷˤ-a-t'
1	qː-u-j
1	l-e-c'ʷ
1	r-u-χ
1	ʕ-u-r
1	l-a-m
1	ʜ-u-l
1	q'ˤ-i-r
1	ʕ-a-r
1	tː-a-n
1	l-a-χ
1	z-a-w
1	x̌-a-d
1	qː-u-m
1	š-i-m
1	r-u-g
1	l-u-z
1	qː-u-tː
1	x-e-d
1	t'-i-n-k'
1	r-u-č'
1	ʁ-a-l
1	i-b-xʲ
1	g-e-n-ž
1	m-e̥-r-kːʷ
1	d-i-f
1	χ-u-r-t
1	m-u-r-s
1	c'-a-r-f
1	k-u-m
1	r-u-qːˤ
1	ʕ-a-kʷ
1	a-qˤ
1	i-s
1	x-i-d
1	Ř-u-l
1	c-u-l
1	q'ˤ-u-r-d
1	ʕ-u-š
1	g-a-j
1	g-a-f
1	u-n
1	χˤ-a
1	c'-i
1	q-u-n
1	k'-e-k'ʷ
1	š-e-j-ʔ
1	m-u-q'
1	č-a-r-kːʷ
1	q'-a-r-f
1	d-u-l-f
1	
