f	type
1	ʟ-u-x
1	q-a-ž
1	x-o-b
1	ʜ-u-s
1	x-a
1	g-i-l
1	g-i-s
1	k'ʷ-e-ʟ'
1	ʕ-a-s
1	kʷ-a-r
1	k-u-m
1	ʟ'-e
1	ʁ-i-r
1	p-i-l
1	ʁ-e-č'
1	g-e-r
1	χ-a-n
1	ʁ-u-d
1	n-u-š
1	b-u-t'
1	χʷ-a-l
1	č-e-n
1	q-a-n
1	ž-a-r
1	t-e-l
1	ʕ-o-ʟ'
1	q'-o-r
1	t-o-r
1	m-a-h
1	gʷ-a-l
1	g-a-l
1	p-a-j
1	t'-o-n
1	c'-a-l
1	ʜ-o-n
1	ʟ'-l-o-č'
1	q'-e-n
1	s-e-d
1	p-a-x
1	č'-u-l
1	r-a-k
1	ʁ-u-č
1	p-a
1	l-a-s
1	ʜ-a-ʜ
1	ž-u-l
1	x-a-g
1	r-a-χ
1	t'-u-m
1	h-e-h
1	n-a-t
1	ʟ'-u-č'
1	q'-e
1	g-o-r
1	s-u
1	k'-u-n
1	m-o-r
1	ʜ-i
1	ʟ-u
1	h-u-r
1	q'-i
1	χ-a
1	ʜ-a-j
1	ʕ-o-d
1	t'ʷ-i
1	č-o-n
1	ž-e-r
1	h-o-c'
1	g-u-l
1	n-o-c'
1	n-u-ʜ
1	č'-u-r
1	ʜ-u-b
1	ž-o-q
1	n-a-q
1	gʷ-a-n-d
1	t-a-r
1	t-a-d
1	x-u-c'
1	ʕ-i-c
1	q'-u-l
1	ž-o-b
1	b-a-q'
1	m-o-c'
1	c'ʷ-a
1	r-a-ʟ'
1	c-e
1	č-i-r
1	k-i-n
1	ʜ-a-c
1	m-a-č'
1	m-i-χ
1	ɬ-i-m
1	c'-a-d
1	šʷ-i
1	c'-e-r
1	ʟ-e-x
1	n-a-k'
1	p-o
1	l-o-p
1	k'-e-l
1	k'ʷ-i
1	k-a-n
1	r-a-s
1	š-o-n
1	i-χ
1	ʔ-i
1	ʟ'-i-n
1	š-o-l
1	š-o-r
1	c'-a-r
1	k-a-k
1	k-e-č'
1	š-a-š
1	h-e
1	t-i-n
1	a-ʟ'
1	ʕ-a-l
1	b-a-k'
1	t-a-l
1	n-a-b
1	j-a-b
1	
