f	type
1	r-i-k'ʷ
1	b-u-r-g
1	p-ǎ-z
1	tː-a-r-x
1	z-i-q
1	t-i
1	pː-a
1	r-a-z
1	χː-a-l
1	č'-e
1	k'-u-t'
1	r-u-n
1	č-a-j
1	p-u-r-š
1	z-i-r
1	k-a-w
1	k-i-l
1	r-a-k
1	t-u-r
1	χ-a-r
1	ž-a-n
1	x-u-j
1	k'-uˤ-j
1	c-u-l
1	qːʷ-a-r
1	kʷ-a-c'
1	n-u-r
1	m-a-r-x
1	s-iː
1	d-uː
1	d-u-k
1	l-a-š
1	t-b-i
1	č'-a-t
1	k'-u-n
1	č-a-g
1	k'ʷ-a-r
1	qːʷˤ-a
1	sː-aˤ-h
1	č'-l-u
1	h-a-r
1	žʷ-a
1	b-a-g
1	š-a-l
1	qː-a-p
1	č'-a-l
1	š-aˤ
1	šː-aˤ-r
1	p-u
1	tː-a-r-c'
1	t-a-χ
1	k'-l-u
1	k'ʷ-a-č
1	n-u-z
1	č'-a-r
1	qː-a-w
1	χː-u-l
1	iˤ
1	j-aː
1	k'-n-a
1	l-u-x
1	b-e-l
1	j-a-q
1	χː-aˤ
1	n-u-χ
1	b-i
1	uˤ-n
1	n-i-χʷˤ
1	b-aˤ-r
1	xː-i
1	u-n
1	c'-l-u
1	šː-aˤ
1	q'-u-l
1	sː-a-w
1	b-a-r-ʁ
1	b-a-r-z
1	aˤ-r
1	qː-u-n
1	m-aː
1	χː-i-t
1	q'ˤ-a-r
1	p-aˤ-p
1	χːˤ-a-l
1	ʁ-u-n
1	b-uˤ-q'
1	č'ʷ-u
1	šː-i-n
1	k'-u-n-t'
1	xːʷ-iˤ-m
1	ʁʷ-a
1	s-i-l
1	m-i-k'
1	b-a-r-k
1	šː-a-r-χ
1	xː-a
1	p-a-r
1	p-u-r
1	q'-i-t
1	l-a-χ
1	χːˤ-u-t
1	m-a-r-čʷ
1	i-n-t
1	ʁʷ-i
1	sː-u-t
1	tː-i-l
1	k'-u-r-χˤ
1	m-a-q
1	ʔ-aːˤ
1	qːʷ-a-w
1	kː-u-t'
1	m-i-c'
1	z-ǎ-t
1	x-n-i
1	cː-u
1	
