f	type
1	n-i-t'
1	g-a-d
1	r-a-g
1	k-u-r
1	r-u-k
1	k-ü-l
1	k'-a-ǯ
1	ɣ-a-l
1	čː-i-w
1	e-l-k'
1	q'-a-b
1	s̊-u-l
1	n-u-r-χˤ
1	m-a-qʷˤ
1	χˤ-a-r-ǯ
1	c̊'-a-l
1	u-k'
1	k-ü-k-ü
1	s̊-u-r
1	qˤ-u-tː
1	h-a-s̊
1	š-ü
1	š-e
1	p-a-l-q'ʷˤ
1	a-n
1	ʁˤ-l-i
1	n-a-c'
1	w-i-č
1	m-u-t'
1	χ-u-d
1	ʒ-a-ʒ
1	m-i-l
1	χ-a-m-s
1	č-i-n-č
1	q-i-f
1	l-u-qˤ
1	g-i-l
1	k-i-n-c'
1	t-u-m
1	a-r-x
1	ǯ-a-χˤ
1	n-i-n
1	n-i-qʷ
1	s-i-qʷ
1	d-u-k'
1	m-u-χ
1	ʔ-e-r
1	ü-l
1	k-a-b
1	f-a-r
1	n-i-kː
1	c̊'-e-h
1	cː-a-w
1	čː-i-m
1	χ-a-χ
1	j-i-kː
1	χˤ-u-l
1	d-a-r-cː
1	ǯ-ü-k
1	p-a
1	χ-i-n-k'
1	q'-i-l
1	j-i-c̊ː
1	kː-u-r-tː
1	čː-i-g
1	j-u-r-č
1	u-r
1	ɣ-a-m
1	č-u-k'
1	j-a-ʁ
1	l-a-n
1	k-uˤ-i-χ
1	d-i-f
1	l-u-ɣ
1	b-e-h
1	t'-i-r-χ
1	m-i-n
1	q'-i-q'
1	r-u-c
1	j-u-r
1	kː-a-ʁ
1	b-e-r
1	p-i
1	m-a-l
1	h-u-r
1	g-e-s
1	χ-i-n
1	m-u-r-ʒ
1	m-u-r-z
1	b-u-s̊
1	b-a-q
1	m-a-s
1	s-n-i-čː
1	m-a-r-ʁ
1	g-u-n
1	d-u-s̊
1	r-u-b
1	u-j
1	m-a-ʁ
1	u-b
1	r-u-s̊
1	c'-i-k'ʷ
1	k'-e-c'
1	b-i-č
1	s-u-g
1	z-u-m
1	h-i-n-čː
1	h-i-n
1	čː-i-n
1	č-a-χ
1	m-a-χ
1	m-a-n-t
1	i-l
1	ʒ̊-a-n
1	k-e-f
1	k-e-r
1	š-i-š
1	k'-a-r
1	č'-i
1	l-i-n-ǯ
1	p-u-r
1	ʁ-a-ʁ
1	e-r-k
1	aˤ
1	f-u-r
1	č-a-r-χ
1	qˤ-u-r
1	f-r-i-n
1	s-a-m
1	b-a-l
1	m-a-ǯ
1	ü
