f	type
1	š-u-t'
1	d-a-r
1	z-u-ʁ
1	c'-i-l
1	t'-i-r
1	b-e-š
1	b-u-χ
1	k-u-k
1	k'-ä-m
1	m-e-r-χ
1	m-e-ʁ
1	χ-i-r
1	g-u-t
1	p-u-l
1	ʔ-a-r
1	ä-m
1	z-u
1	d-ä-r
1	k-ḁ̈
1	t-i-n
1	l-a-ʁ
1	m-e-ǯ
1	j-ě-č
1	ʜ-ü-r
1	č'-i-r
1	ü
1	z-ü-m
1	χ-e-d
1	r-ä-j
1	m-ě-l
1	l-ä-k
1	b-ɨ-r-t
1	f-i-n
1	d-ɨ-ʁ
1	k'-ä-p
1	s-a-r-g
1	χ-u-t'
1	t-u-m
1	ɢ-ɨ-l
1	č-ɨ-ʁ
1	s-u-m
1	c'-ɨ
1	n-ö-χ
1	ɢ-u-l
1	č-i-r
1	m-ɨ-χ
1	ʜ-ä-ǯ
1	m-i-r
1	k'-ä-ǯ
1	s-u-v
1	č'-ě-ʕ
1	f-u
1	ǯ-e
1	č'-ě-t'
1	k'-u-k'
1	v-a
1	k'ʷ-a-t'
1	a-r
1	a-l
1	j-u-χ
1	m-ě-ʕ
1	c'-u-ʜ
1	ʁ-ɨ-z
1	c-ě-m
1	ɢ-ä-j
1	n-i-s
1	j-ě-k
1	r-i-m
1	m-ä-ʔ
1	v-ä-ǯ
1	χ-i-n
1	k'-a-l
1	s-u-n-t'
1	q'-ě-l
1	j-i-t
1	b-i-h
1	r-ä-m
1	š-a-l
1	k-i-š
1	t'-ä
1	t'-ä-χ
1	m-e-j
1	č-u-t
1	g-ä-c
1	ʁ-ä-t'
1	z-i-k
1	č'-i-l
1	t'-ä-s
1	m-ä-r
1	č'-ä
1	d-u-q
1	q-a
1	χ-ä-l
1	χ-ä-ǯ
1	č-ě-m
1	š-ä
1	s-ɨ-l
1	t-a-n
1	m-a-ʁ
1	v-ä-l
1	χ-o-l
1	b-e-r
1	l-u-n-g
1	k-e-r
1	č-i-n
1	ǯ-ä-χ
1	k-u-ǯ
1	g-u-r-z
1	m-i-χ
1	k-ɨ-n
1	m-e-χ
1	r-ä-s
1	k'-ä-s
1	u-χ
1	l-a-v
1	r-e-b
1	r-ɨ-b
1	g-u-n
1	d-i-ǯ
1	m-ɨ-k'
1	r-ä-t'
1	m-u
1	k'-a-t'
1	t-u
1	ǯ-ě-h
1	ǯ-i-ʁ
1	x-u-s
1	x-u
1	k-u-s
1	š-ě
1	z-a-n
1	ǯ-i-r
1	t-u-l
1	p-ɨ-s-t
1	χ-a-r-t
1	k-o-v
1	k-ä-p
1	k-i-r
1	k'-ä-n-t'
1	ɢ-a-m
1	l-i-n-ǯ
1	q-ä
1	χ-ä-n
1	ǯ-ä-l
1	ɢ-ɨ-n
1	q'ʷ-a-p'
1	q'-a-p'
1	t-u-r
1	χ-ě-l
1	č-u-t'
1	l-i-ǯ
1	b-a-r
1	k-i-ǯ
1	ʕ-ä-r
1	č-ě-r-χ
1	q'-e-r
1	p-a
1	ɢ-ä-n
1	t-ä-r
1	n-a-l
1	gʷ-a
1	g-o
1	š-u-n
1	l-ä-j
1	g-ä-n-ǯ
1	l-ɨ
1	k'-ɨ-r-t'
1	l-ä-n
1	ɢ-r-a
1	p-e-l
1	t'-ä-l
1	r-u-χ
1	h-a
1	l-o-v
1	k'-ě-t'
1	g-u-l
1	ʕ-ä-j
1	ɢ-a-b
1	k'-a-r-c'
1	k'-ɨ-k'
1	t-a-r
1	q'-ě-č
1	d-ä-h
1	l-i-h
1	b-i-t
1	s-ä-r
1	b-ä-ʜ
1	j-a-n
1	n-ä-q
1	l-ä-g
1	ʁ-ä-l
1	b-i-r
1	t-ä-χ-t
1	t-ä-l
1	t-a
1	ʁ-a-r
1	r-ä-l
1	ʕ-ä-q
1	χ-ě-b
1	n-ä-j
1	k-u-m
1	ɢ-ä-z
1	k'-u-l
1	q'-u-m
1	k'ʷ-a-r
1	j-ä
1	p-ä-r
1	d-ɨ
1	t-ä-χ
1	k-e
1	t-i-l
1	ǯ-a-ʁ
1	s-ä-ǯ
1	r-ä-k
1	k'-u
1	č-ě-r
1	n-o-v
1	m-o
1	ǯ-i-l
1	t-ɨ
1	l-u-χ
1	n-i-k
1	x-i-l
1	ɢ-ɨ-r-t
1	m-a-n
1	g-u-n-č'
1	k-u-t
1	m-a-r-k
1	k'-e
1	r-i-χ
1	z-e-j
1	r-a-t
1	n-ě-j
1	z-ě-j
1	t'-a
1	k-u-r
1	a-r-χ
1	s-ü
1	g-ö-l
1	h-u-r
1	ʕ-i-l
1	z-o-v
1	n-ö-q'
1	ɢ-u-m
1	ʁ-ɨ-l
1	r-u-g
1	m-ä-č'
1	č'-u-r
1	t'-ɨ
1	k'-ɨ-n
1	č-i-g
1	b-i-ǯ
1	j-i-z
1	m-ɨ-k
1	l-ɨ-t
1	ǯ-i-f
1	p-u-k
1	ǯ-ě-n-g
1	š-i-m
1	š-ě-k
1	f-i-r
1	r-ä-q
1	ʜ-i-r-s
1	š-i-ʁ
1	l-a-k
1	s-ä-n
1	j-a-z
1	j-ě-m
1	χ-i-ǯ
1	q'-u-d
1	j-i-ʁ
1	j-i-f
1	ǯ-a
1	ʕ-a-n
1	č'-ě-l
1	m-a-h
1	m-a-χ
1	s-ä-s
1	c'-ɨ-ʁ
1	q'-ɨ-n
1	ä-r
1	m-i-t
1	č'-i-n
1	n-ě
1	q'-i-r
1	k'-ä-c'
1	q'-ä-č'
1	q'-a-n
1	z-a-t'
1	χ-e-l
1	x-ä-n
1	g-ä-h
1	š-u
1	
