f	type
1	d-a-n-q'ʷˤ
1	n-u-ʔ
1	m-e-g
1	n-a-c'
1	t-i
1	e-č
1	ǯ-ɨ
1	χˤ-aː
1	χ-o-n
1	z-u
1	q'ˤ-a-l
1	lʲ-a-g
1	χ-e-k
1	r-a-q'ˤ
1	p-aː
1	n-aː
1	sʲ-a
1	g-ɨ-t'ʲ
1	ɣ-a-m
1	s-o-m
1	nʲ-a-qʷ
1	c'-u-qˤ
1	s-u-k
1	d-i-k'ʲ
1	w-u-dʲ
1	g-u-r
1	n-e-j
1	k'-e
1	t'-u-lʲ
1	nʲ-a-k
1	ʁ-ɨ-z
1	nʲ-aː-lʲ
1	q'-ɨ-š
1	ǯ-aː
1	š-o-r
1	g-a-š
1	č-u
1	m-a-ʔ
1	j-ɨ-χˤ
1	j-ɨ-q'
1	χ-ɨ-n
1	g-ɨ-r-c
1	q'-u-q'
1	q'-e-w
1	i-tʷ
1	l-e-t
1	g-u-r-t
1	d-o-n
1	l-i-tʲ
1	q'-a-r-q'ʷ
1	čː-i
1	j-aː
1	l-ɨ-ʁ
1	lʲ-u
1	t'-u-z
1	č'-u
1	m-e-r
1	k'-ɨ-č'
1	q'-u-lʲ-p
1	i-š
1	k'-e-lʲ
1	ɨˤ-m
1	χ-u-k
1	t-u-r-s
1	c-aː
1	o-kʲ
1	m-ɨ-g
1	m-u-g
1	t-o-j
1	l-ɨ-n-g
1	č-a-l
1	g-i-r
1	b-ɨ-l
1	j-a-k'ʷ
1	č-i-k'
1	t'-u
1	l-u-n-g
1	t'-oˤ-ʔ
1	o
1	k-o-l-t'
1	ʁˤ-a
1	b-ɨ-č'
1	r-u-k
1	č-a-χ
1	m-a-χ
1	c'-i
1	m-i-s
1	ž-a
1	č-a-r-χ
1	č-o-m
1	k-a-w
1	k'-u-k'
1	o-χ
1	č-a-r
1	t-m-a
1	χ-i-n
1	ǯ-a-l
1	ɢ-a-g
1	ǯ-ɨ-k'
1	č'-a-n-k'
1	t-o-r
1	χ-e-w
1	h-aˤ-b
1	χ-i
1	z-a-g
1	t-e
1	h-a-r
1	ɢ-a-l
1	t-a-χ
1	ɢ-a-n
1	t-a-r
1	s-a-l
1	č-uˤ-m-k
1	z-e-n
1	g-i
1	z-i-lʲ
1	n-u-k'
1	j-e-zʲ
1	ɢ-u-r
1	l-a-j
1	o-s
