f	type
1	aˤ-n-š
1	χˤ-e-r-t
1	a-χ
1	k-a-m
1	q'ː-a-l
1	k-a-l
1	qˤ-u-t
1	č'-o-n
1	t'-a-n
1	čː-i
1	č-a-q
1	m-u-h
1	l-o-k
1	b-a-l
1	sː-u-m
1	n-a-χʷ
1	q-o
1	t'-u-k'
1	χˤ-e-χˤ
1	c'-o-n
1	b-o-k'
1	tː-u-b
1	χːʷ-a-l
1	p-a-n-q'
1	c'-u
1	χʷ-a-l
1	m-eˤ
1	r-u-t
1	r-e
1	i-n-χ
1	m-u-r
1	g-a-š
1	a-ʟ'
1	d-i-q'
1	q-o-n-k'
1	b-a-q'ˤ
1	sː-u-r
1	g-e
1	n-u-k
1	χː-a
1	i-m-c'
1	χˤ-o
1	š-o-n
1	k'-o-b
1	p-aˤ
1	w-a-r
1	p-a-r
1	r-aˤ
1	ʁ-a-j
1	g-a-t'
1	k'-a-z
1	č-u-χ
1	ʁ-ə
1	gʷ-e
1	b-e-k'
1	k-u-s
1	t-a-n-χ
1	χ-i-n
1	k'-i-č'
1	kʷ-a
1	i-m
1	q-ə
1	d-a-n
1	q'ːˤ-i
1	o-ʟ'
1	ʟ-o
1	r-o-m
1	b-e-l
1	q'ː-i
1	ɬ-o-l
1	n-i-k'ʷ
1	g-a-r
1	b-i-l
1	t-a
1	b-ə-r
1	t'-a
1	b-u-r-k
1	m-a-r-q'ʷˤ
1	d-a-b
1	č-u-n
1	g-oˤ-n
1	tː-ə-r
1	d-a-qˤ
1	t-u-n-g
1	t'-aˤ-n
1	p-uˤ-r
1	qˤ-a-t
1	č'-a
1	č-o-n
1	h-i-s
1	k-i-s
1	t'-e-m
1	k'-o-s
1	b-u-t
1	k-aˤ-r
1	ɬ-o-b
1	q-a-n
1	m-a-χ
1	ɬ-o-t
1	kʷ-i-c'
1	ʕ-a
1	ʟ'-i
1	ʁ-i-l
1	ɬː-u-r
1	m-a-r-ɬ
1	s-ə-r
1	c-u-t
1	d-u-k'
1	č'-u
1	čʷ-a
1	uˤ
1	w-i-n
1	šː-eˤ-n-t
1	kː-u-l
1	χ-o-n
1	χ-o
1	r-a-ʕ
1	č-a-g
1	d-a-d
1	sː-a-ʜ
1	t'-ə
1	b-aˤ-š
1	k'-o-k'
1	c'-o-m
1	e
1	χ-ə-r
1	k'-i-n
1	p-e
1	k-o-t'
1	g-u-b
1	č'-eˤ-p
1	g-a-n
1	k'-e
1	χː-u-r
1	j-a-χʷ
1	č'-eˤ-n
1	č'-e-r
1	h-a
1	k-u-t
1	c'ː-e
1	b-i-č'
1	d-a-r-c'
1	š-aˤ
1	kʷ-e-m
1	h-i-r
1	χ-a-r
1	k-o-r
1	d-a-ʟ'
1	q'ːˤ-o-n
1	χːˤ-a-t
1	d-e-χʷˤ
1	q'-o
1	ɬ-u-m
1	u-χ
1	qʷ-a-b
1	d-e-q'ˤ
1	qˤ-i-n
1	iˤ
1	sː-a-r
1	s-o-l
1	s-o-b
1	ɬː-i
1	j-o
1	sː-o
1	χ-u-r
1	χːʷ-a-n
1	d-u-m
1	p-ə
1	a-m
1	qʷˤ-e-n
1	n-o-χ
1	h-aˤ
1	ɬ-a-t
1	ɬ-a-m
1	n-i-l
1	b-a-r-q
1	b-a-c
1	l-o-š
1	n-a-q'ʷ
1	m-i-χˤ
1	p-i-r
1	č-i-χˤ
1	χ-o-n-χ
1	k'-e-n-t'
1	m-a-kʷ
1	χːˤ-e-l
1	t'-aˤ
1	p'-a-n
1	č-u-b
1	χː-u-n
1	r-e-t
1	s-e-l
1	ʟ'-a-ʟ'
1	d-i-ɬʷ
1	m-o-ɬ
1	č'-uˤ
1	tː-u-t
1	o-c'
1	r-ə-l
1	r-ə
1	h-u-q'
1	d-i-q'ˤ
1	χˤ-u-r-t
1	qˤ-e
1	n-a-qˤ
1	qˤ-i-t
1	q'ˤ-o-t
1	i-q
1	i-š
1	šːʷ-i
1	kː-o-m
1	m-i-s
1	ɬː-u
1	c'-o-r
1	č'-a-t
1	ʕ-i
1	g-u-m
1	ž-u
1	h-a-b
1	χʷ-e
1	gʷ-a-h
1	o-q
1	q-e
1	č-u
1	n-a-b-k'
1	ʟ-a-n
1	h-e
1	m-a-č'
1	b-i-q'ʷ
1	m-a-s
1	
