f	type
1	q-o-k̃
1	e-l
1	f-i
1	u-č̃ˤ
1	l-o-ʁˤ
1	k-ü-l-k
1	p-a-q
1	ʁ-o
1	q̃-o-χ
1	l-a-n-g
1	č̃-oː
1	ʁˤ-o-j
1	čˤ-a
1	ü-l
1	m-ä-j
1	k-ö-j
1	ä-l
1	ǯ-ä-j
1	c̃-i-n
1	d-ä-k̃
1	č-ä-k
1	q̃-u-n-ǯ
1	gʲ-a
1	v-a
1	o-q̃ˤ
1	q̃ˤ-a-l
1	d-u-l
1	k-ü
1	l-ü-n-g
1	m-i-χ
1	g-ä-z
1	b-u-š
1	q̃-u-n
1	v-a-r
1	k-ü-č
1	p-u-n
1	p̃-a-r
1	č-ü
1	m-a-q
1	č-o-m
1	b-i-z
1	b-eˤ-k
1	ä-n
1	g-i-š
1	t̃-ä-n
1	v-i-ž
1	k'-ä-n
1	d-ü-r
1	t-u-ʁ
1	n-a-k̃
1	žˤ-u-k̃
1	r-ü-k
1	z-i-n
1	č-a-χ
1	ʁ-i-n
1	q̃-o-v
1	χ-a-r-t
1	č-ä-m
1	k-ä-f
1	k-ü-r
1	č-ä-n
1	g-ä-l
1	j-ä-j
1	χ-a-n
1	q̃-ɨ-n
1	k̃-o-č̃ˤ
1	z-a-q̃
1	t-o-r
1	j-ü-k
1	χ-e-l
1	ž-a-ʁ
1	t-o-p
1	h-ä-r
1	l-a-n
1	n-o-χ
1	z-ä-n
1	n-a-l
1	q̃-ɨ
1	z-ɨ-l
1	m-ü-š
1	m-i-r
1	q-u-r
1	q-u
1	l-a-j
1	m-ü-r
1	χ-a-l
1	l-a-z
1	t-o-s
1	m-u-n
1	g-i-z
1	q̃-a-v
1	l-e
1	v-e-t̃
1	p-a-ʁ
1	m-a-t
1	k̃-i
1	b-u-j
1	k̃-a-l
1	n-ä-k
1	k̃-ä-ž
1	s-ä-n-g
1	z-ä-m
1	b-i-l
1	t-a-l
1	l-ä
1	p̃-ɨ
1	j-i-z
1	n-o-v
1	čˤ-a-l
1	a-j
1	d-ö-m
1	b-ä
1	s-ü
1	t-ü-n
1	k̃-i-r
1	d-a-χ
1	t̃-a-k̃
1	č-a-r
1	k̃-o-žˤ
1	m-o-j
1	n-aˤ-v
1	l-ɨ-n
1	u-ʁˤ
1	e-z
1	ǯ-ɨ
1	z-a-h
1	k̃-o-p
1	k̃-a-r
1	e-č̃
1	j-u-q̃
1	d-ä-r-z
1	j-a-q̃
1	r-ä-m
1	t-o
1	k-u-r
1	č-a-j
1	l-a-ʁ
1	g-ö-l
1	g-ä-n
1	č-e
1	g-ö-j
1	b-e-ʁˤ
1	χ-a-š
1	č̃ˤ-u
1	q̃-u-m
1	t-o-z
1	č̃-e-m
1	čːˤ-i
1	k̃-a-t̃
1	i-žˤ
1	b-u-z
1	s-o-j
1	k̃-aˤ-f
1	c-a-q̃ˤ
1	j-ü-n
1	ž-e-q̃
1	š-i-ʁ
1	ž-i
1	m-u-š
1	s-e-n
1	ʁ-u-l
1	j-aˤ-j
1	ʔ-i-z
1	š-ü
1	s-a
1	v-a-χ
1	t̃-a-n
1	n-e-n
1	j-i-t
1	f-e
1	m-a-ʁˤ
1	ʁ-ɨ-l
1	s-ä-s
1	l-a-s
1	k̃-o-j
1	n-e-p̃
1	š-i-j
1	t̃-o-ʁˤ
1	č̃-o-t̃
1	t-u-m
1	š-e-j
1	ä-r
1	k-ä-j
1	š-i
1	
