f	type
1	l-a-r
1	kː-u-l
1	m-a-k
1	b-a-l
1	n-i-ǯ
1	l-i-w
1	x-a
1	ʔ-a-l
1	t'-ü-r
1	č-a-k
1	k'-e-k'ʲ
1	r-u-c
1	w-e-n
1	i-r
1	kːʷ-a-ʁ
1	k-ü
1	l-i-n-g
1	ǯ-a-r
1	b-e-kː
1	h-u-r
1	r-a-c
1	r-e
1	j-i-k'ʷ
1	ʁ-a-d
1	b-a-q
1	d-a-qː
1	b-a-s
1	h-a-z
1	kː-u-m
1	m-a-r-qː
1	r-i-b
1	r-u-b
1	t'-a-b
1	ʜ-a
1	t-a-z
1	čː-e-ʔ
1	j-a-t
1	q'-u-m
1	c'-i-k'ʷ
1	r-a-ʁˤ
1	b-u-č'
1	c-u-kː
1	l-u-kː
1	ǯ-a-d
1	q'ˤ-a-c'
1	s-i-n
1	č-a-χ
1	m-a-χ
1	m-a-n-t
1	ʜ-u-r
1	ǯ-i-n
1	q'-u-š
1	k-e-p
1	k-ü-r
1	š-i-š
1	ü-r
1	k-a-n-t'
1	d-a-kː
1	h-i-l
1	š-u-š
1	k-a
1	qː-a-j
1	č-a-l
1	d-u-č
1	χ-a-b
1	ʕ-a
1	qː-e-m
1	qː-i-r
1	m-a-ǯ
1	z-e-n
1	l-e
1	ʔ-i-n
1	z-i-l
1	a-r-s
1	r-u-q'
1	i-f
1	qː-u-r
1	ʜ-u-m
1	k-u-b
1	k-a-n
1	ǯ-i-k
1	g-u-l
1	g-ü-z
1	qː-a-b
1	ǯ-a-ʁ
1	ʜ-u
1	j-a-g
1	g-u-j
1	g-a-j
1	s-e-ʔ
1	k'ʷ-a-tː
1	b-a-k'
1	n-a-qː
1	t-i
1	l-a-t
1	z-a-r
1	f-i-l
1	b-u-t
1	d-i-k
1	k'-e-č'
1	č-u
1	w-a-l
1	š-a-l
1	r-a-l
1	č-a-n
1	q'ˤ-a-b
1	t'-i-b
1	r-i-c
1	š-e-b
1	r-e-t'
1	c-i-l
1	m-u-r-tː
1	m-e-r
1	d-u-n
1	kː-u-r
1	m-a-c
1	x-a-r
1	r-a-kː
1	l-e-g
1	r-a-χʷˤ
1	a-χʷ
1	s-a-l
1	m-e-xʲʷ
1	z-a-l
1	m-u-χˤ
1	χ-u-l
1	kːʷ-a-r
1	r-a-tː
1	m-a-r-kʷ
1	t-e
1	r-a-qː-l
1	m-u-ʁˤ
1	r-a-b
1	q-u-r-č
1	n-i-q'ʷ
1	d-a-m-b
1	l-a-ʜ-t
1	s-u-w
1	g-ü
1	χʷ-a-n
1	k'-a-r
