f	type
1	š-e-g
1	s-a-ʜ
1	r-a-χ
1	ʕ-u
1	ə̃-s
1	ĩ-z
1	t-i
1	ʟ'-e
1	k-o-d
1	s-ɨ-g
1	t-a-r
1	k'-a-m
1	p'-u-z
1	a-ʟ
1	q-u-n
1	r-a-ʟ'
1	n-ə
1	ž-o-ʁ
1	k'-o-n
1	h-e-m
1	z-a-r
1	ʟ'-ɵ
1	p'-i
1	ʟ-ũ
1	ʜ-a-j
1	ʁ-õ
1	z-u-k'
1	t-ɵ̃
1	ʕ-e-n
1	z-e-r
1	b-e-ž
1	r-ɵ-χ
1	ə̃-c
1	k-o-t'
1	ɨ̃-z
1	ʁ-o-b
1	r-a-q
1	d-a-n
1	b-ɨ-q
1	ẽ-q
1	g-o-n
1	š-e-d
1	n-u-χ
1	ɬ-a-d
1	t'-u-z
1	b-o-q
1	p-e-χ
1	ʁ-ɨ-z
1	ʟ'-e-l
1	m-a-č'
1	m-i-χ
1	ɬ-ɨ̃
1	m-u-s
1	n-a-s
1	p-o-b
1	k-a-n
1	ʟ-ɨ
1	m-e-d
1	b-ə-r
1	š-a-ʟ'
1	c-ãː
1	r-ẽ
1	k-a-k
1	k-e-č'
1	č'-a-r
1	h-o-k'
1	h-ɵ̃
1	h-ɵ̃-j
1	t-i-n
1	k'-o-č'
1	b-e-k'
1	b-u-χ
1	a-q
1	j-a-b
1	
