f	type
1	š-u-r
1	p-a
1	p-aː
1	χˤ-u-w
1	q'-i-l
1	č'-aˤ
1	c̊ː-i
1	ü-r-t
1	ɣ-a-m
1	p'-a-χ
1	j-aː
1	l-u-q
1	q-u
1	l-i-q
1	k-e
1	m-e-l
1	d-e-f
1	ɣ-u
1	e-l
1	t'-i-n
1	m-e
1	m-e-n
1	c-u
1	r-u-c
1	b-i-r
1	g-e-ʒ
1	ʒ-e
1	m-a-l
1	h-u-r
1	r-a-s
1	q'-u-m
1	č-u-č
1	r-a-m
1	u-j
1	m-a-χ
1	r-i-m
1	č'-a-n
1	q-u-s̊
1	z-e-n
1	č-i-n
1	m-i-r-č
1	b-i-t
1	h-i-l
1	ʒ̊-a-n
1	k-e-p
1	k-ü-r
1	χ-a-n
1	m-a-r-χˤ
1	m-ü
1	f-u
1	s-a-m
1	b-a-l
1	ɢ-i-r
1	ʒ-a-n
1	l-aˤ
1	ʔ-a-n
1	z-i-l
1	a-r-s
1	ɢ-u-r
1	ɢ-u
1	q'-a-l
1	k-u-p
1	l-a-w
1	b-a-r
1	m-i-s
1	g-u-l
1	g-ü-z
1	z-a-n
1	ǯ-i-n
1	tː-u-s̊
1	q'ˤ-a-w
1	t'-u-n
1	t-a-n-χ
1	k-e-n
1	z-e-m
1	š-e
1	š-e-l
1	l-i-χ
1	š-i-n-t
1	t-e
1	l-e-n
1	r-ü
1	ɢ-a-z
1	c-a-l
1	c̊ː-u
1	ɢ-u-s
1	χ-a-m
1	ɢ-u-j
1	s-i-j
1	l-a-n
1	r-i-k
1	n-ü-r
1	u-m
1	k'-u-n
1	χˤ-a-n
1	t-a-ʁ
1	č-ü-l
1	χ-u-l
1	z-u
1	š-a-l
1	χ-l-u-r
1	g-u-n
1	a-l
1	p-a-l
1	r-a-qː
1	ʁˤ-u-r-d
1	j-i-n
1	c̊'-e
1	ʁ-a-r
1	d-u-r-qˤ
1	n-i-r
1	ɢˤ-a-r
1	h-ü-l
1	l-a-t
1	χˤ-a-j
1	ɢ-u-m
1	k'-e
1	k'-e-l
1	p'-i-l
1	g-i
1	m-a-r-x
1	j-i-f
1	s-a
1	k-a-f
1	s̊ː-i
1	k-u-m
1	qːˤ-u
1	a-k
1	qˤ-i-n
1	j-i-s
1	q'-u-w
1	x-a
1	k-a-r
1	c̊-u-l
1	g-a-č'
1	ʒ-u-r
1	g-a-f
1	d-uˤ
1	g-a-n
1	k-i-r
1	ʔ-a-m
1	m-eː
1	m-e-j
1	m-a-q
1	s-e-s
1	j-a-l
1	n-i-w
1	m-u-t
1	š-e-j-ʔ
1	č-ü-r
1	kː-ü
1	l-u-w
1	pː-u-w
1	
