f	type
1	w-ɨ-χˤ
1	qʷˤ-a
1	χ-i-d
1	č'-o-w
1	o-q'
1	t'-ä-t'ʲ
1	w-i-j
1	ʔ-u
1	p-a-n
1	q'ʷˤ-a
1	ʁʷ-a
1	t-i
1	e-č
1	ǯ-ɨ
1	χ-o-n
1	q'ˤ-a-l
1	f-ɨ
1	qː-ä-j
1	χ-e-k
1	f-i-n
1	d-ɨ-q'
1	s-e
1	g-ɨ-t'ʲ
1	ɣ-a-m
1	s-o-m
1	nʲ-a-qʷ
1	c'-u-qˤ
1	s-u-k
1	k'-ɨ-lʲ
1	d-ɨ-k'ʲ
1	χˤ-u
1	g-u-r
1	n-e-j
1	f-e
1	t'-i-l
1	a-l
1	ʁ-ɨ-z
1	nʲ-a
1	q'-ɨ-š
1	ž-ɨ
1	š-o-r
1	g-a-š
1	sː-e-j
1	č-u
1	r-o-j
1	m-a-ʔ
1	j-ɨ-χˤ
1	č-o-z
1	j-ɨ-q'
1	q-ɨ-nʲ
1	k'-a-lʲ
1	q'-u-q'
1	q'-e-w
1	i-tʷ
1	g-u-r-t
1	d-o-n
1	l-i-tʲ
1	q'-a-r-q'ʷ
1	čː-i
1	j-a-r
1	l-ɨ-ʁ
1	t'-u
1	q'ˤ-a-n
1	k'-ɨ-č'
1	ɨˤ-m
1	k'-i-lʲ
1	χ-u-k
1	tʲ-u-r-sʲ
1	j-ɨ-n
1	m-a-ʁ
1	oˤ-k
1	n-i-g
1	x-e
1	č-a-l
1	g-i-r
1	b-i-lʲ
1	χ-e
1	j-a-k'ʷ
1	s-a-n-t
1	m-ɨ-s
1	č-i-k'
1	sː-e
1	t'-uˤ-ʔ
1	c'-i-k'ʷ
1	kʷ-a-l-t'
1	ʁˤ-a
1	b-ɨ-č'
1	k-u-l
1	k-a-j
1	š-ä
1	č-a-χ
1	m-a-χ
1	c'-i
1	m-e-s
1	ž-a
1	č-a-r-χ
1	č-e-m
1	k-a-w
1	k'-u-k'
1	o-χ
1	č-a-r
1	t-m-a
1	χ-i-n
1	ǯ-a-l
1	ɢ-a-ʁ
1	č'-a-m-k'
1	t-o-r
1	χ-e-w
1	h-aˤ-b
1	g-ä
1	χ-i
1	h-a-r
1	ɢ-a-l
1	t-a-χ
1	ɢ-a-n
1	t-a-r
1	s-a-l
1	b-a-n
