N	V
799	436
800	437
801	438
802	438
803	439
804	439
805	440
806	440
807	440
808	440
809	441
810	441
811	442
812	442
813	443
814	443
815	443
816	443
817	443
818	443
819	443
820	444
821	445
822	445
823	446
824	446
825	446
826	447
827	448
828	449
829	450
830	450
831	451
832	452
833	453
834	454
835	455
836	455
837	456
838	456
839	456
840	456
841	456
842	457
843	458
844	458
845	459
846	459
847	460
848	460
849	461
850	462
851	462
852	462
853	462
854	462
855	462
856	463
857	463
858	463
859	464
860	465
861	466
862	467
863	468
864	469
865	470
866	470
867	470
868	470
869	471
870	471
871	471
872	472
873	472
874	473
875	473
876	473
877	473
878	473
879	474
880	475
881	475
882	476
883	476
884	476
885	477
886	477
887	478
888	478
889	479
890	479
891	479
892	479
893	479
894	480
895	480
896	480
897	481
898	482
899	482
900	482
901	482
902	483
903	484
904	484
905	484
906	485
907	486
908	486
909	486
910	486
911	486
912	486
913	487
914	487
915	487
916	487
917	487
918	487
919	487
920	488
921	488
922	489
923	489
924	489
925	489
926	490
927	490
928	491
929	492
