agx-folk,ava-folk,kum-folk,rut-folk,dar-folk,tab-folk,lak-folk,lez-folk,nog-folk,tkr-folk,tat-folk,arch-folk,khv-folk,kar-folk
0.6081349206349206,0.7091633466135459,0.6029556650246305,0.6204162537165511,0.732090284592738,0.7017892644135189,0.6225099601593626,0.6319444444444444,0.61,0.6049751243781094,0.557,0.6533466533466533,0.6596806387225549,0.6230314960629921
0.6253716551040635,0.6974206349206349,0.6047430830039525,0.594,0.7266401590457257,0.6898608349900597,0.6323092170465807,0.6477611940298508,0.609,0.6268656716417911,0.5499021526418787,0.6593406593406593,0.6571988246816847,0.6258706467661691
0.626746506986028,0.686,0.6457085828343313,0.6211671612265084,0.7278165503489531,0.6827586206896552,0.626984126984127,0.5990049751243781,0.611,0.64746772591857,0.5469061876247505,0.6924603174603174,0.6384462151394422,0.6109452736318408
0.5958291956305859,0.7042957042957043,0.6047904191616766,0.65,0.672869735553379,0.6888667992047713,0.624,0.632,0.6060903732809431,0.577755905511811,0.5543369890329013,0.6676646706586826,0.6401590457256461,0.6448412698412699
0.646061814556331,0.691699604743083,0.6170634920634921,0.6296660117878192,0.6799601196410767,0.6863136863136863,0.6181455633100698,0.6163836163836164,0.6410009624639076,0.6388888888888888,0.5482587064676617,0.6483516483516484,0.6607142857142857,0.6103896103896104
0.6149253731343284,0.7025948103792415,0.6129353233830845,0.6165556612749762,0.727,0.7122877122877123,0.5921182266009852,0.650049850448654,0.6071428571428571,0.650398406374502,0.5746124031007752,0.6552062868369352,0.6410256410256411,0.6037735849056604
0.6181455633100698,0.7144259077526988,0.6282306163021869,0.6207584830339321,0.7012987012987013,0.6752475247524753,0.6005946481665014,0.625748502994012,0.6095423563777994,0.5934065934065934,0.5578842315369261,0.6766467065868264,0.6307385229540918,0.647175421209118
0.6344827586206897,0.7044776119402985,0.598605577689243,0.6606786427145709,0.7145708582834331,0.6839481555333998,0.6410256410256411,0.617296222664016,0.6235059760956175,0.641963426371511,0.56318407960199,0.653692614770459,0.6332007952286283,0.6180555555555556
0.5978152929493545,0.7248520710059172,0.6378109452736318,0.605,0.7111770524233432,0.6867119301648884,0.6262425447316103,0.6279296875,0.5974658869395711,0.6363636363636364,0.5642292490118577,0.6149253731343284,0.6570576540755467,0.6336633663366337
0.6411530815109344,0.7252964426877471,0.6195219123505976,0.6184340931615461,0.711897738446411,0.6653543307086615,0.6194251734390486,0.6133200795228628,0.5998003992015968,0.6497005988023952,0.528,0.6413586413586414,0.6483516483516484,0.6254980079681275
0.6130952380952381,0.7312687312687313,0.6023976023976024,0.6281156530408774,0.7352647352647352,0.6892430278884463,0.6367265469061876,0.6023622047244095,0.6067193675889329,0.6196623634558094,0.5390702274975272,0.65,0.6360917248255235,0.6098039215686275
0.638,0.7098703888334995,0.6242544731610338,0.6207584830339321,0.6826347305389222,0.7014925373134329,0.5854145854145855,0.6083499005964215,0.5986193293885601,0.6481481481481481,0.5678642714570858,0.6553784860557769,0.672636815920398,0.6294820717131474
0.6578171091445427,0.6739562624254473,0.6216484607745779,0.6182902584493042,0.7025948103792415,0.7008797653958945,0.6127110228401191,0.6099009900990099,0.6110562685093781,0.6324701195219123,0.5614385614385614,0.6563436563436563,0.6706586826347305,0.5988142292490118
0.6440677966101694,0.6781836130306022,0.613,0.584247258225324,0.7417746759720838,0.695049504950495,0.6207584830339321,0.653921568627451,0.6432806324110671,0.6141575274177468,0.5314685314685315,0.6898608349900597,0.624750499001996,0.6506986027944112
0.6421568627450981,0.7135728542914171,0.645,0.6343656343656343,0.6640079760717846,0.709452736318408,0.6245059288537549,0.6510468594217348,0.5916749256689792,0.6408730158730159,0.5506958250497018,0.6304780876494024,0.6166666666666667,0.6359126984126984
0.6266137040714995,0.6796019900497512,0.617148554336989,0.6314741035856574,0.6793206793206793,0.700497512437811,0.627744510978044,0.626746506986028,0.633,0.6096837944664032,0.5444555444555444,0.650049850448654,0.6257425742574257,0.5878243512974052
0.5735586481113321,0.7041420118343196,0.634097706879362,0.6202898550724638,0.708457711442786,0.6692531522793405,0.618905472636816,0.6368159203980099,0.5998003992015968,0.6399604352126608,0.5198807157057654,0.6583416583416584,0.6465346534653466,0.6450648055832503
0.6227897838899804,0.7152847152847153,0.6118811881188119,0.6101860920666013,0.746,0.6984126984126984,0.6100691016781836,0.6077457795431976,0.5916749256689792,0.6279527559055118,0.526,0.635,0.6243756243756243,0.6161515453639083
0.6520438683948155,0.6952191235059761,0.6424302788844621,0.6133866133866134,0.6975124378109453,0.6738703339882122,0.6393606393606394,0.6420737786640079,0.5564435564435565,0.6395233366434955,0.5338645418326693,0.6699900299102692,0.6719367588932806,0.6089108910891089
0.6043521266073195,0.7065217391304348,0.6332007952286283,0.6351888667992047,0.7138584247258225,0.6753246753246753,0.63,0.6167487684729064,0.5832502492522432,0.5904095904095904,0.5708622398414271,0.6683316683316683,0.6437810945273632,0.6043956043956044
0.6261216350947159,0.7202797202797203,0.6133866133866134,0.6201395812562313,0.7219463753723933,0.6713008937437934,0.613,0.6105577689243028,0.5414585414585414,0.6298507462686567,0.5322740814299901,0.6879361914257228,0.6636904761904762,0.6387225548902196
0.5754245754245755,0.6653543307086615,0.6206896551724138,0.6276067527308838,0.74,0.6679802955665025,0.6153846153846154,0.591816367265469,0.5786852589641435,0.7121513944223108,0.5475247524752476,0.6922320550639135,0.6141199226305609,0.6120434353405726
0.6261216350947159,0.7037773359840954,0.6203522504892368,0.6153081510934394,0.7046783625730995,0.7038883349950149,0.6254980079681275,0.6324701195219123,0.6282306163021869,0.5942173479561316,0.5432835820895522,0.6583416583416584,0.6258437801350049,0.5486111111111112
0.6225099601593626,0.7145650048875856,0.6134786917740337,0.6333666333666333,0.7265469061876247,0.6796407185628742,0.6252485089463221,0.6346534653465347,0.5864135864135864,0.5843253968253969,0.5450941526263627,0.6492094861660079,0.6653504442250741,0.6258706467661691
0.6387225548902196,0.6922310756972112,0.6339285714285714,0.5866533864541833,0.7295409181636726,0.6996007984031936,0.6123876123876124,0.6434262948207171,0.5474308300395256,0.6403596403596403,0.5344488188976378,0.6676587301587301,0.6576846307385229,0.579624134520277
0.6333002973240832,0.7161354581673307,0.5990049751243781,0.5956175298804781,0.707,0.7052947052947053,0.6383616383616384,0.6083916083916084,0.606,0.6411530815109344,0.5677290836653387,0.6513486513486514,0.625,0.6370887337986042
0.6111665004985045,0.7025948103792415,0.6263736263736264,0.6256206554121152,0.7037773359840954,0.6802788844621513,0.6588003933136677,0.6429277942631059,0.610236220472441,0.5960199004975124,0.5457256461232605,0.6673267326732674,0.6481113320079522,0.624750499001996
0.5744255744255744,0.6987115956392468,0.602970297029703,0.608955223880597,0.7043650793650794,0.6865079365079365,0.6336633663366337,0.6301369863013698,0.6237623762376238,0.6300294406280668,0.5490584737363726,0.6614173228346457,0.6220238095238095,0.623
0.6430707876370887,0.7145708582834331,0.647175421209118,0.6093906093906094,0.713,0.6758620689655173,0.6017874875868917,0.6534260178748759,0.6145418326693227,0.6057884231536926,0.5552238805970149,0.6693306693306693,0.634558093346574,0.6311066799601196
0.6021934197407777,0.7162837162837162,0.6413586413586414,0.619,0.674975074775673,0.6795634920634921,0.6281156530408774,0.6763236763236763,0.6242544731610338,0.623,0.5174476570289133,0.6314229249011858,0.6153081510934394,0.6107784431137725
0.602,0.7000983284169124,0.6075322101090188,0.599009900990099,0.7017892644135189,0.6979062811565304,0.6435643564356436,0.6292246520874751,0.6389713155291791,0.6282306163021869,0.5231984205330701,0.6377245508982036,0.6259920634920635,0.6457711442786069
0.6177339901477833,0.6860809476801579,0.6147704590818364,0.6057312252964426,0.707631318136769,0.6951340615690169,0.6013916500994035,0.6463536463536463,0.579624134520277,0.662,0.5268389662027833,0.6597222222222222,0.6059113300492611,0.6079601990049751
0.5806772908366534,0.6817733990147783,0.6222664015904572,0.6150793650793651,0.6726013847675568,0.686,0.6507462686567164,0.6017874875868917,0.604,0.6444885799404171,0.5364635364635365,0.6617210682492581,0.6463536463536463,0.624750499001996
0.5878848063555114,0.7277227722772277,0.6333666333666333,0.6487025948103793,0.7411652340019103,0.7090729783037475,0.6245136186770428,0.6041666666666666,0.5763888888888888,0.5962671905697446,0.5333998005982054,0.6530815109343936,0.6403162055335968,0.6553446553446554
0.6172106824925816,0.7058252427184466,0.621272365805169,0.6107784431137725,0.7144268774703557,0.7192807192807192,0.5872382851445663,0.6162215628090999,0.6283448959365708,0.6073194856577646,0.5357492654260528,0.6656716417910448,0.651394422310757,0.633
0.5968222442899702,0.7155688622754491,0.629,0.6204523107177975,0.7272727272727273,0.7045908183632734,0.6367265469061876,0.6123876123876124,0.64,0.6019417475728155,0.545816733067729,0.6346534653465347,0.6161417322834646,0.6183431952662722
0.643141153081511,0.7012987012987013,0.6137724550898204,0.6427165354330708,0.7207920792079208,0.6909448818897638,0.6177644710578842,0.626746506986028,0.5811209439528023,0.6031746031746031,0.5577492596248766,0.6986027944111777,0.6441351888667992,0.6467661691542289
0.6337325349301397,0.7063492063492064,0.6111655239960823,0.614314115308151,0.7023809523809523,0.6686507936507936,0.6251236399604352,0.6551383399209486,0.6170634920634921,0.6454816285998014,0.5483549351944168,0.6805555555555556,0.6237816764132553,0.6201780415430267
0.627744510978044,0.7148514851485148,0.6165853658536585,0.6037924151696606,0.6901688182720953,0.6937561942517344,0.6339285714285714,0.6516966067864272,0.5776892430278885,0.626984126984127,0.526,0.665,0.6344827586206897,0.6482213438735178
0.5606361829025845,0.7051282051282052,0.636003956478734,0.5936626281453867,0.7166998011928429,0.689620758483034,0.6324701195219123,0.6344621513944223,0.5699132111861138,0.6227722772277228,0.5441906653426017,0.6761811023622047,0.6442687747035574,0.6600199401794616
0.6356663470757431,0.7200383509108341,0.6653386454183267,0.6274703557312253,0.699,0.6540755467196819,0.627,0.641,0.5822660098522168,0.6323676323676324,0.5408366533864541,0.6663366336633664,0.6438492063492064,0.6313181367690783
0.5740740740740741,0.717670286278381,0.624,0.6061814556331007,0.7073412698412699,0.7072205736894164,0.6349206349206349,0.598,0.6145418326693227,0.6318897637795275,0.5378564405113078,0.6613545816733067,0.6439169139465876,0.5543478260869565
0.5959885386819485,0.7202797202797203,0.6047904191616766,0.6399604352126608,0.7159880834160874,0.6796407185628742,0.638085742771685,0.6385302879841113,0.6313181367690783,0.6322067594433399,0.5291790306627102,0.6646706586826348,0.6187683284457478,0.6069651741293532
0.6198019801980198,0.698019801980198,0.6079207920792079,0.6530408773678963,0.7181467181467182,0.6766467065868264,0.622,0.67,0.6031904287138584,0.6397205588822356,0.5336585365853659,0.6640079760717846,0.6246276067527309,0.6021825396825397
0.6393606393606394,0.666005946481665,0.606,0.6233894945490585,0.6943056943056943,0.6957383548067394,0.6067864271457086,0.616,0.5808383233532934,0.6253746253746254,0.5269343780607247,0.6773226773226774,0.6240079365079365,0.5988023952095808
0.6331006979062812,0.6882470119521913,0.6069651741293532,0.6163021868787276,0.7386587771203156,0.6938369781312127,0.6115537848605578,0.613160518444666,0.593,0.6444223107569721,0.5764235764235764,0.6679960119641076,0.6570289132602194,0.6241276171485544
0.593812375249501,0.7067594433399602,0.6293359762140733,0.6246305418719211,0.719488188976378,0.7113095238095238,0.6207584830339321,0.6321499013806706,0.581,0.5900497512437811,0.534,0.698,0.6383616383616384,0.5810276679841897
0.5978152929493545,0.6989032901296112,0.6321036889332003,0.6326732673267327,0.715,0.6833166833166833,0.625,0.634,0.6233894945490585,0.599601593625498,0.5234297108673978,0.6453546453546454,0.6338308457711442,0.6177644710578842
0.5904095904095904,0.6759167492566898,0.6323676323676324,0.6440677966101694,0.6893106893106893,0.7011834319526628,0.6262425447316103,0.6220238095238095,0.6157684630738522,0.6387225548902196,0.5573280159521435,0.6703187250996016,0.6447105788423154,0.5845697329376854
0.6233766233766234,0.6673228346456693,0.6057884231536926,0.629,0.711,0.7062937062937062,0.6049751243781094,0.6369930761622157,0.6603585657370518,0.5988142292490118,0.5574092247301276,0.6316831683168317,0.6620139581256231,0.598605577689243
0.6005917159763313,0.7111770524233432,0.5970149253731343,0.6051844466600199,0.7228315054835494,0.68,0.623,0.6137724550898204,0.6331006979062812,0.5806772908366534,0.5546950629235237,0.6613861386138614,0.6225099601593626,0.621031746031746
0.6280667320902846,0.6766169154228856,0.6107784431137725,0.6235059760956175,0.7185332011892963,0.6793206793206793,0.6361829025844931,0.6448412698412699,0.6437125748502994,0.6297405189620758,0.5204795204795205,0.656686626746507,0.6413043478260869,0.619
0.6063303659742829,0.7035573122529645,0.6104536489151874,0.6033630069238378,0.7238658777120316,0.7061143984220908,0.6009852216748769,0.6573426573426573,0.5960199004975124,0.6384462151394422,0.5455445544554456,0.6573426573426573,0.6204162537165511,0.5978043912175649
0.6135458167330677,0.6929212362911267,0.6279527559055118,0.6147704590818364,0.6801980198019802,0.6964636542239686,0.640748031496063,0.6225296442687747,0.5964035964035964,0.6503428011753183,0.5417495029821073,0.668986083499006,0.6782522343594836,0.5851485148514851
0.6280909990108803,0.7048853439680958,0.616,0.6134786917740337,0.7183794466403162,0.6706586826347305,0.6132542037586548,0.6198428290766208,0.6,0.6443556443556444,0.5229083665338645,0.6593625498007968,0.6607495069033531,0.598
0.5988083416087389,0.7039603960396039,0.6307385229540918,0.6199407699901284,0.689892051030422,0.7002997002997003,0.6411764705882353,0.6248756218905472,0.618,0.6521739130434783,0.5556660039761432,0.658,0.6360917248255235,0.6751717369970559
0.6089108910891089,0.7228315054835494,0.646484375,0.6268509378084897,0.715,0.6886617100371747,0.6491575817641229,0.6214073339940536,0.6245019920318725,0.62,0.5543478260869565,0.637,0.6272365805168986,0.6097804391217565
0.6161515453639083,0.7131552917903067,0.626984126984127,0.6113886113886113,0.7382617382617382,0.6703187250996016,0.6470588235294118,0.6434262948207171,0.6021825396825397,0.6466535433070866,0.5486381322957199,0.624750499001996,0.6252465483234714,0.6391650099403579
0.6231454005934718,0.7202797202797203,0.6041874376869392,0.6053677932405567,0.7023809523809523,0.7179236043095005,0.6266137040714995,0.6288557213930348,0.6206554121151936,0.612,0.5196172248803828,0.643,0.6516966067864272,0.6055500495540139
0.6075697211155379,0.7172413793103448,0.6105577689243028,0.5833333333333334,0.7132867132867133,0.6793206793206793,0.626,0.6215139442231076,0.5851485148514851,0.6517412935323383,0.5362462760675273,0.6706231454005934,0.6516966067864272,0.6087824351297405
0.624,0.689175769612711,0.610337972166998,0.588469184890656,0.6953046953046953,0.6845771144278607,0.6407960199004975,0.63913470993117,0.6167664670658682,0.6298507462686567,0.5492537313432836,0.6564051638530288,0.6859421734795613,0.5864811133200796
0.6232876712328768,0.7235528942115769,0.58,0.6195219123505976,0.7166186359269933,0.6955223880597015,0.6563745019920318,0.6379821958456974,0.5900497512437811,0.6311066799601196,0.5329341317365269,0.6726546906187625,0.6799601196410767,0.610337972166998
0.5729783037475346,0.7222222222222222,0.6197604790419161,0.6223776223776224,0.6945812807881774,0.6756218905472637,0.637537239324727,0.6377245508982036,0.6,0.6401590457256461,0.5469061876247505,0.6755952380952381,0.6463536463536463,0.6318407960199005
0.6548323471400395,0.7367896311066799,0.6442021803766105,0.631163708086785,0.6969092721834497,0.6902390438247012,0.6069306930693069,0.6247524752475248,0.6370887337986042,0.605,0.498015873015873,0.6586826347305389,0.66864490603363,0.6557213930348259
0.6370887337986042,0.7239324726911619,0.6235059760956175,0.6095617529880478,0.708,0.7033730158730159,0.6049751243781094,0.6586826347305389,0.6165338645418327,0.6405163853028798,0.5332681017612525,0.6129353233830845,0.6616766467065869,0.6425742574257426
0.6527363184079602,0.7032967032967034,0.6410009624639076,0.6414342629482072,0.7490079365079365,0.6752988047808764,0.6386138613861386,0.6065411298315163,0.6335650446871897,0.6086529006882989,0.5502487562189055,0.6626746506986028,0.6778989098116948,0.6037924151696606
0.609297725024728,0.7101879327398615,0.6150832517140059,0.5628090999010881,0.723,0.6993076162215628,0.608738828202582,0.6133866133866134,0.65,0.6550348953140578,0.543,0.6427145708582834,0.6587064676616915,0.6282306163021869
0.6712734452122409,0.7067594433399602,0.6081754735792622,0.617148554336989,0.6709613478691774,0.6909272183449651,0.6231454005934718,0.6379647749510763,0.6,0.6381709741550696,0.5728346456692913,0.6473526473526473,0.6153081510934394,0.6573705179282868
0.629080118694362,0.7017892644135189,0.6429980276134122,0.6031904287138584,0.6892156862745098,0.6527363184079602,0.6175298804780877,0.6190009794319294,0.6017786561264822,0.622,0.5408866995073892,0.650049850448654,0.6237816764132553,0.5791543756145526
0.6187624750499002,0.7203980099502487,0.63,0.6271186440677966,0.7297029702970297,0.7045908183632734,0.6196623634558094,0.633,0.6001994017946162,0.6341698841698842,0.56640625,0.6869391824526421,0.6284860557768924,0.6344621513944223
0.6117764471057884,0.6981132075471698,0.6398009950248756,0.637,0.6992031872509961,0.6881827209533267,0.6349206349206349,0.592,0.6061507936507936,0.6357285429141717,0.5163853028798411,0.6590229312063809,0.6245019920318725,0.601
0.6241610738255033,0.713,0.594,0.637,0.7298907646474677,0.6963036963036963,0.6374501992031872,0.6444223107569721,0.5169322709163346,0.6328358208955224,0.5474525474525475,0.6613704071499503,0.65,0.6007984031936128
0.631,0.6855721393034826,0.5988083416087389,0.6294820717131474,0.731610337972167,0.7006937561942518,0.6492094861660079,0.645,0.6003976143141153,0.6252485089463221,0.5658153241650294,0.649,0.6063936063936064,0.6109452736318408
0.631578947368421,0.7072927072927073,0.6211240310077519,0.6203796203796204,0.688,0.6939182452642074,0.6320474777448071,0.6025768087215064,0.5694305694305695,0.6013916500994035,0.5695825049701789,0.6477611940298508,0.649,0.6573982125124131
0.5994123408423114,0.7028913260219342,0.6069306930693069,0.61,0.7442557442557443,0.6781836130306022,0.6137724550898204,0.6039800995024875,0.6184340931615461,0.5817641228939544,0.5233830845771145,0.6457085828343313,0.634,0.6410767696909272
0.5948103792415169,0.7308075772681955,0.6693306693306693,0.6179664363277394,0.6904055390702275,0.6769078295341923,0.6035678889990089,0.6263736263736264,0.6023976023976024,0.6295928500496525,0.5469506292352372,0.6335650446871897,0.6510468594217348,0.5944055944055944
0.5976447497546614,0.6696606786427146,0.6151574803149606,0.6176470588235294,0.7100760456273765,0.6846307385229541,0.6043737574552683,0.6163836163836164,0.6248756218905472,0.6448412698412699,0.5148221343873518,0.6331360946745562,0.6196623634558094,0.606
0.6243756243756243,0.6903353057199211,0.628,0.617,0.7395209580838323,0.6803196803196803,0.6283185840707964,0.6284860557768924,0.588469184890656,0.6554455445544555,0.5327380952380952,0.6593843098311817,0.6448412698412699,0.6490528414755733
0.6047430830039525,0.7026759167492567,0.6163836163836164,0.6100196463654224,0.7134387351778656,0.6749256689791873,0.6263736263736264,0.6447105788423154,0.5925925925925926,0.6156901688182721,0.556,0.6305858987090367,0.6480558325024925,0.6418650793650794
0.6304347826086957,0.716566866267465,0.5992023928215354,0.6447761194029851,0.7034825870646766,0.7000993048659384,0.6228855721393035,0.6256206554121152,0.6021934197407777,0.6203155818540433,0.542,0.6739780658025922,0.6331006979062812,0.5767716535433071
0.6183953033268101,0.7007952286282306,0.6047430830039525,0.6145418326693227,0.7373637264618434,0.6861386138613862,0.6390827517447657,0.6291126620139581,0.5864135864135864,0.618,0.5228174603174603,0.6438492063492064,0.6487562189054726,0.6454816285998014
0.5980099502487563,0.6920039486673247,0.608,0.6215139442231076,0.70703125,0.688622754491018,0.6335650446871897,0.643,0.598825831702544,0.5894105894105894,0.5614385614385614,0.6437810945273632,0.6743027888446215,0.6323676323676324
0.6321036889332003,0.6856287425149701,0.597,0.6373626373626373,0.7313432835820896,0.6626984126984127,0.6530815109343936,0.6073558648111332,0.5978043912175649,0.5974025974025974,0.545273631840796,0.6564051638530288,0.5898709036742801,0.6487562189054726
